X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,Machining_Process,tool_condition
162.0,0.1,43.8,162.0,0.0,0.0,3.32,0.0491,327.0,3.45,-2.2e-05,78.8,-2.92,0.0,78.8,-3.0,0.0,-7.69,0.133,326.0,11.8,0.000774,28.5,0.0,0.0,28.5,0.0,0.0,-2010.0,53.3,-27.4,-2010.0,53.3,0.0,20.9,0.782,324.0,122.0,0.148,3,0
162.0,0.05,18.8,162.0,0.0,0.0,1.94,0.048,327.0,6.31,-4.17e-05,78.5,-3.03,6.25,78.5,-3.0,0.0,-5.41,0.103,325.0,10.7,0.000597,28.5,-0.025,-12.5,28.5,0.0,0.0,-2000.0,53.4,-21.0,-2000.0,53.3,0.0,19.6,0.813,323.0,117.0,0.157,3,0
162.0,0.075,31.3,162.0,0.0,0.0,2.21,0.0513,327.0,5.16,-2.98e-05,78.2,-3.0,-18.8,78.2,-3.0,0.0,-7.27,0.112,325.0,10.1,0.000684,28.5,-0.025,-12.5,28.5,0.0,0.0,-2000.0,53.4,34.9,-2000.0,53.3,9.54e-07,18.9,0.976,323.0,119.0,0.187,3,0
157.0,2.92,31.3,157.0,3.0,0.0,4.51,0.0878,327.0,10.5,0.00049,105.0,0.025,12.5,105.0,0.0,0.0,1.35,0.0205,326.0,1.52,-2.37e-06,27.5,0.0,-6.25,27.5,0.0,0.0,419.0,53.4,20.7,420.0,53.3,0.0,24.6,0.837,323.0,117.0,0.159,3,0
158.0,3.0,18.8,158.0,3.0,0.0,3.57,0.0629,327.0,7.61,0.000387,105.0,0.0,0.0,105.0,0.0,0.0,0.503,0.0202,325.0,1.83,-2.47e-06,27.5,0.025,6.25,27.5,0.0,0.0,424.0,53.2,-62.2,425.0,53.3,0.0,28.2,0.99,323.0,118.0,0.188,3,0
158.0,3.13,12.5,158.0,3.0,0.0,4.23,0.0705,327.0,7.79,0.000435,105.0,0.025,12.5,105.0,0.0,0.0,0.415,0.0272,326.0,1.26,0.0,27.5,0.025,12.5,27.5,0.0,0.0,430.0,53.4,68.3,430.0,53.3,0.0,14.7,0.891,323.0,120.0,0.171,3,0
158.0,3.13,18.8,158.0,3.0,0.0,3.77,0.0679,327.0,7.19,0.000407,105.0,0.0,6.25,105.0,0.0,0.0,0.371,0.019,326.0,1.17,-4.47e-06,27.5,0.025,12.5,27.5,0.0,0.0,435.0,53.4,-10.8,436.0,53.3,9.54e-07,20.7,0.867,323.0,115.0,0.167,3,0
158.0,3.2,50.0,158.0,3.0,0.0,10.7,0.0979,327.0,9.32,0.000605,105.0,0.025,6.25,105.0,0.0,0.0,0.876,0.0225,325.0,0.444,-2.7e-06,27.5,0.025,12.5,27.5,0.0,0.0,440.0,53.3,-27.3,441.0,53.3,-9.54e-07,20.5,0.861,323.0,116.0,0.165,3,0
159.0,3.2,62.5,159.0,3.0,0.0,5.25,0.0798,327.0,8.31,0.000531,105.0,0.025,12.5,105.0,0.0,0.0,1.3,0.0205,326.0,1.19,-4.48e-06,27.5,0.025,12.5,27.5,0.0,0.0,446.0,53.4,53.1,446.0,53.3,0.0,22.0,0.946,323.0,121.0,0.181,3,0
159.0,3.0,62.5,159.0,3.0,0.0,5.87,0.11,327.0,10.7,0.000738,105.0,0.025,12.5,105.0,0.0,0.0,0.667,0.0244,326.0,1.32,5.04e-06,27.5,0.025,6.25,27.5,0.0,0.0,451.0,53.3,-30.9,452.0,53.3,0.0,24.6,1.01,323.0,114.0,0.195,3,0
159.0,2.9,25.0,159.0,3.0,0.0,5.44,0.108,327.0,10.5,0.00068,105.0,0.0,0.0,105.0,0.0,0.0,0.327,0.0325,326.0,1.64,0.0,27.5,0.0,0.0,27.5,0.0,0.0,456.0,53.3,-5.56,457.0,53.3,0.0,21.2,0.852,324.0,118.0,0.164,3,0
160.0,3.1,93.7,160.0,3.0,-0.0886,8.13,0.141,327.0,12.4,0.000933,105.0,0.0,6.25,105.0,-0.0842,-3.44,0.459,0.0177,326.0,1.5,-1.21e-06,27.5,0.0,0.0,27.5,0.0,0.0,462.0,53.3,5.56,462.0,53.3,9.54e-07,20.5,0.931,323.0,121.0,0.179,3,0
160.0,2.88,31.3,160.0,2.97,-0.481,6.09,0.0995,327.0,9.33,0.000572,105.0,-0.475,-18.8,105.0,-0.426,-3.4,-5.12,0.0976,325.0,7.24,9.41e-05,27.5,0.025,12.5,27.5,0.0,0.0,467.0,53.5,36.9,468.0,53.3,-9.54e-07,16.0,0.829,323.0,113.0,0.155,3,0
162.0,0.0,-6.25,162.0,0.0,0.0,4.16,0.0523,326.0,4.3,-3.15e-05,87.2,-3.28,-25.0,87.1,-3.0,0.0,-4.4,0.0692,325.0,8.6,0.00043,28.5,0.0,0.0,28.5,0.0,0.0,2140.0,53.3,32.2,2140.0,53.3,9.54e-07,19.9,0.988,322.0,118.0,0.19,3,0
162.0,0.025,25.0,162.0,0.0,0.0,3.03,0.0772,327.0,3.4,5.96e-05,86.9,-3.0,6.25,86.9,-3.0,0.0,-7.69,0.13,325.0,10.6,0.000794,28.5,0.0,0.0,28.5,0.0,0.0,2140.0,53.4,37.4,2140.0,53.3,0.0,23.8,1.02,316.0,111.0,0.196,3,0
162.0,0.025,18.8,162.0,0.0,0.0,4.16,0.0755,327.0,1.97,4.73e-05,86.6,-3.05,-12.5,86.6,-3.0,0.0,-6.56,0.113,325.0,10.6,0.000744,28.5,0.025,12.5,28.5,0.0,0.0,2150.0,53.4,26.6,2150.0,53.3,0.0,19.7,0.796,317.0,115.0,0.151,3,0
162.0,-0.025,-12.5,162.0,0.0,0.0,3.88,0.0569,327.0,4.95,-3.29e-05,86.3,-3.05,6.25,86.3,-3.0,0.0,-6.35,0.119,325.0,11.3,0.000748,28.5,-0.025,-12.5,28.5,0.0,0.0,-2140.0,53.3,-4.69,-2140.0,53.3,0.0,23.0,0.973,322.0,119.0,0.187,3,0
162.0,0.05,18.8,162.0,0.0,0.0,2.77,0.0675,327.0,3.85,2.06e-05,86.0,-3.03,-12.5,86.0,-3.0,0.0,-5.74,0.108,325.0,10.3,0.000694,28.5,0.025,12.5,28.5,0.0,0.0,-2140.0,53.4,59.1,-2140.0,53.3,9.54e-07,23.3,0.903,317.0,114.0,0.172,3,0
162.0,0.0,-6.25,162.0,0.0,0.0,3.32,0.0731,327.0,3.16,3.34e-05,85.7,-2.92,-31.3,85.7,-3.0,0.0,-6.22,0.109,325.0,10.4,0.000684,28.5,0.0,0.0,28.5,0.0,0.0,-2130.0,53.3,-32.4,-2130.0,53.3,-9.54e-07,26.2,0.993,317.0,115.0,0.191,3,0
162.0,0.025,18.8,162.0,0.0,0.0,3.04,0.051,326.0,5.43,-4.5e-05,85.4,-2.92,-12.5,85.4,-3.0,0.0,-6.31,0.111,325.0,10.7,0.000636,28.5,-0.025,-12.5,28.5,0.0,0.0,-2130.0,53.2,-21.4,-2130.0,53.3,-9.54e-07,25.5,1.02,323.0,120.0,0.195,3,0
162.0,0.0,-6.25,162.0,0.0,0.0,2.49,0.0503,326.0,6.6,-2.98e-05,85.1,-2.85,-25.0,85.1,-3.0,0.0,-6.36,0.0904,325.0,8.91,0.000507,28.5,-0.025,-12.5,28.5,0.0,0.0,-2120.0,53.4,9.87,-2120.0,53.3,0.0,17.2,0.968,322.0,117.0,0.187,3,0
162.0,0.05,31.3,162.0,0.0,0.0,3.6,0.0719,327.0,2.07,4.26e-05,84.8,-2.75,43.8,84.8,-3.0,0.0,-5.06,0.0679,325.0,7.75,0.000363,28.5,0.025,12.5,28.5,0.0,0.0,-2120.0,53.3,-18.3,-2120.0,53.3,0.0,23.1,0.923,317.0,115.0,0.178,3,0
162.0,-0.05,-25.0,162.0,0.0,0.0,3.33,0.0587,327.0,5.45,-4.32e-05,84.5,-2.88,0.0,84.5,-3.0,0.0,-3.48,0.0521,325.0,8.55,0.000293,28.5,-0.025,-12.5,28.5,0.0,0.0,-2110.0,53.2,-53.4,-2110.0,53.3,0.0,23.2,1.08,322.0,118.0,0.208,3,0
146.0,-3.13,6.25,146.0,-3.0,0.0,-5.86,0.0954,327.0,7.62,0.000646,72.4,0.0,6.25,72.4,0.0,0.0,-2.4,0.0449,326.0,2.23,2.05e-05,29.5,0.0,0.0,29.5,0.0,0.0,-944.0,53.2,-68.9,-943.0,53.3,-9.54e-07,22.0,1.08,319.0,121.0,0.208,3,0
145.0,-3.05,6.25,145.0,-3.0,0.0,-4.77,0.0862,327.0,9.21,0.00056,72.4,0.025,6.25,72.4,0.0,0.0,-2.77,0.0469,326.0,2.58,1.34e-05,29.5,0.0,0.0,29.5,0.0,0.0,-938.0,53.4,49.3,-938.0,53.3,0.0,18.2,0.843,317.0,118.0,0.161,3,0
145.0,-2.97,-6.25,145.0,-3.0,0.0,-6.27,0.123,327.0,11.1,0.000804,72.4,0.025,12.5,72.4,0.0,0.0,-2.09,0.0469,326.0,2.64,0.0,29.5,0.0,0.0,29.5,0.0,0.0,-933.0,53.3,-31.9,-932.0,53.3,0.0,25.5,0.904,319.0,119.0,0.173,3,0
145.0,-3.03,-37.5,145.0,-3.0,0.0,-3.69,0.0945,327.0,12.1,0.000609,72.4,0.0,0.0,72.4,0.0,0.0,-0.941,0.0411,326.0,4.32,-6.1e-06,29.5,0.0,0.0,29.5,0.0,0.0,-927.0,53.2,-7.94,-927.0,53.3,0.0,26.4,1.04,324.0,119.0,0.2,3,0
144.0,-2.78,18.8,144.0,-3.0,0.0,-7.0,0.118,327.0,10.5,0.000757,72.4,0.05,25.0,72.4,0.0,0.0,-2.4,0.0492,326.0,2.44,1.41e-05,29.5,0.0,0.0,29.5,0.0,0.0,-922.0,53.3,19.6,-922.0,53.3,9.54e-07,21.2,0.903,317.0,117.0,0.174,3,0
144.0,0.075,562.0,144.0,0.0,0.0,6.96,0.0889,327.0,9.79,0.000172,72.4,-0.025,-12.5,72.4,0.0,0.0,-1.77,0.0427,326.0,3.1,5.73e-06,29.5,0.0,0.0,29.5,0.0,0.0,-917.0,53.3,-32.3,-916.0,53.3,9.54e-07,21.8,0.773,324.0,119.0,0.148,3,0
144.0,-3.13,-31.3,144.0,-2.98,0.356,-5.04,0.0941,327.0,8.98,0.000633,72.4,0.225,-31.3,72.4,0.317,3.42,4.22,0.0754,326.0,5.98,7.18e-05,29.5,0.0,0.0,29.5,0.0,0.0,-912.0,53.4,36.3,-911.0,53.3,0.0,19.1,0.878,318.0,119.0,0.169,3,0
144.0,-2.92,-18.8,144.0,-2.93,0.744,-5.82,0.104,327.0,9.59,0.000656,72.4,0.475,-37.5,72.4,0.656,3.35,4.66,0.0763,326.0,5.86,9.58e-05,29.5,0.025,12.5,29.5,0.0,0.0,-906.0,53.2,-32.2,-906.0,53.3,0.0,26.3,1.05,317.0,118.0,0.201,3,0
143.0,-2.63,43.8,143.0,-2.83,1.12,-4.45,0.0857,327.0,10.5,0.000547,72.5,0.875,-25.0,72.5,0.986,3.25,3.53,0.0527,325.0,5.06,0.00011,29.5,0.0,0.0,29.5,0.0,0.0,-901.0,53.4,20.3,-900.0,53.3,0.0,17.7,0.872,318.0,115.0,0.168,3,0
143.0,-2.7,56.3,143.0,-2.7,1.49,-5.12,0.0861,327.0,7.12,0.000462,72.6,1.25,6.25,72.6,1.3,3.1,5.9,0.102,325.0,7.6,0.000309,29.5,0.0,0.0,29.5,0.0,0.0,-896.0,53.2,-46.3,-895.0,53.3,9.54e-07,25.2,1.0,319.0,121.0,0.191,3,0
148.0,-3.13,-18.8,148.0,-3.0,0.0,-4.12,0.0874,327.0,11.2,0.000547,72.4,0.05,31.3,72.4,0.0,0.0,-1.94,0.0365,325.0,4.55,0.0,27.5,-0.025,-12.5,27.5,0.0,0.0,1960.0,53.3,-10.3,1960.0,53.3,0.0,24.1,0.86,323.0,118.0,0.165,3,0
148.0,-3.0,-12.5,148.0,-3.0,0.0,-4.86,0.0985,327.0,11.7,0.000651,72.4,0.05,31.3,72.4,0.0,0.0,-0.818,0.0394,325.0,5.13,-1.18e-05,27.5,0.0,0.0,27.5,0.0,0.0,1970.0,53.3,-19.9,1970.0,53.3,0.0,25.1,0.947,322.0,117.0,0.183,3,0
147.0,-2.92,-12.5,147.0,-3.0,0.0,-6.9,0.0971,327.0,10.2,0.000596,72.4,0.05,31.3,72.4,0.0,0.0,-0.379,0.0364,326.0,6.15,-5.15e-06,27.5,-0.025,-12.5,27.5,0.0,0.0,1970.0,53.4,39.1,1970.0,53.3,9.54e-07,21.6,0.902,322.0,117.0,0.173,3,0
147.0,-2.83,18.8,147.0,-3.0,0.0,-4.85,0.0798,327.0,11.0,0.000447,72.4,0.025,18.8,72.4,0.0,0.0,-1.19,0.0358,325.0,4.89,-1.01e-05,27.5,0.0,-6.25,27.5,0.0,0.0,1980.0,53.4,-20.1,1980.0,53.3,-9.54e-07,17.1,0.92,322.0,115.0,0.177,3,0
147.0,-2.88,25.0,147.0,-3.0,0.0,-5.49,0.0826,327.0,9.23,0.000442,72.4,0.05,31.3,72.4,0.0,0.0,-1.19,0.0369,325.0,5.25,-1.09e-05,27.5,-0.025,-12.5,27.5,0.0,0.0,1980.0,53.3,3.5,1980.0,53.3,0.0,22.7,0.898,322.0,118.0,0.173,3,0
146.0,-2.83,68.7,146.0,-3.0,0.0,-3.95,0.0653,327.0,9.53,0.000354,72.4,0.025,18.8,72.4,0.0,0.0,1.63,0.0387,326.0,9.0,-1.53e-05,27.5,-0.025,-12.5,27.5,0.0,0.0,1990.0,53.2,-19.5,1990.0,53.3,0.0,26.9,1.01,322.0,118.0,0.194,3,0
146.0,-3.0,25.0,146.0,-3.0,0.0,-5.42,0.0842,327.0,8.76,0.000501,72.4,0.025,18.8,72.4,0.0,0.0,-2.5,0.0366,325.0,4.12,-1.53e-05,27.5,0.0,0.0,27.5,0.0,0.0,1990.0,53.4,11.3,1990.0,53.3,0.0,16.6,0.857,322.0,119.0,0.166,3,0
146.0,-3.1,25.0,146.0,-3.0,0.0,-2.84,0.0642,327.0,9.83,0.000386,72.4,0.075,37.5,72.4,0.0,0.0,2.72,0.0401,325.0,10.7,-4.97e-06,27.5,-0.025,-12.5,27.5,0.0,0.0,2000.0,53.2,-31.7,2000.0,53.3,9.54e-07,26.7,0.894,323.0,119.0,0.17,3,0
145.0,-3.13,-12.5,145.0,-3.0,0.0,-4.62,0.0866,327.0,9.63,0.000542,72.4,0.05,31.3,72.4,0.0,0.0,-1.94,0.0384,326.0,4.04,-5.23e-06,27.5,-0.025,-12.5,27.5,0.0,0.0,2000.0,53.3,-13.9,2010.0,53.3,-9.54e-07,21.6,1.0,322.0,115.0,0.193,3,0
145.0,-3.0,-12.5,145.0,-3.0,0.0,-5.03,0.0925,326.0,11.3,0.000595,72.4,0.075,37.5,72.4,0.0,0.0,-0.624,0.044,325.0,6.04,0.0,27.5,0.0,-6.25,27.5,0.0,0.0,2010.0,53.5,81.7,2010.0,53.3,0.0,14.8,0.757,322.0,116.0,0.141,3,0
162.0,-0.05,-18.8,162.0,0.0,0.0,2.49,0.0555,327.0,6.41,-1.53e-05,101.0,-2.15,225.0,101.0,-3.0,0.0,-5.21,0.123,325.0,10.3,0.00081,28.5,0.0,-6.25,28.5,0.0,0.0,1240.0,53.4,0.625,1240.0,53.3,-9.54e-07,15.3,0.863,323.0,118.0,0.165,3,0
162.0,0.025,12.5,162.0,0.0,0.0,5.54,0.0567,327.0,1.84,-2.38e-05,101.0,-3.08,-25.0,100.0,-3.0,0.0,-5.55,0.114,325.0,11.1,0.000658,28.5,0.0,-6.25,28.5,0.0,0.0,1250.0,53.4,21.2,1250.0,53.3,0.0,20.3,0.897,323.0,119.0,0.173,3,0
162.0,-0.025,-12.5,162.0,0.0,0.0,5.54,0.055,327.0,1.4,-4.93e-05,100.0,-2.95,-18.8,100.0,-3.0,0.0,-6.43,0.0957,326.0,9.17,0.000582,28.5,-0.025,-12.5,28.5,0.0,0.0,1250.0,53.2,-41.1,1250.0,53.3,0.0,26.7,1.06,323.0,119.0,0.204,3,0
162.0,-0.025,-6.25,162.0,0.0,0.0,2.21,0.0543,327.0,5.45,-1.55e-05,99.9,-2.88,0.0,99.9,-3.0,0.0,-4.96,0.125,325.0,13.6,0.000763,28.5,-0.025,-12.5,28.5,0.0,0.0,1260.0,53.4,22.3,1260.0,53.3,0.0,20.1,0.843,323.0,115.0,0.164,3,0
162.0,-2.9,-18.8,162.0,-3.0,0.0,-3.94,0.0817,327.0,11.9,0.00051,99.8,0.05,12.5,99.8,0.0,0.0,0.432,0.0227,326.0,0.514,3.66e-07,28.5,-0.025,-12.5,28.5,0.0,0.0,1260.0,53.2,-63.9,1260.0,53.3,9.54e-07,26.3,1.0,323.0,120.0,0.19,3,0
162.0,-2.85,-6.25,162.0,-3.0,0.0,-6.17,0.0914,327.0,10.0,0.000524,99.8,0.0,0.0,99.8,0.0,0.0,0.0556,0.0226,326.0,2.87,-2.77e-07,28.5,-0.025,-12.5,28.5,0.0,0.0,1270.0,53.4,1.56,1270.0,53.3,-9.54e-07,18.4,0.958,322.0,117.0,0.183,3,0
161.0,-2.92,0.0,161.0,-3.0,0.0,-3.91,0.0658,327.0,10.2,0.000375,99.8,0.0,0.0,99.8,0.0,0.0,1.28,0.0178,325.0,0.278,0.0,28.5,0.0,-6.25,28.5,0.0,0.0,1280.0,53.5,75.1,1280.0,53.3,0.0,16.2,0.718,323.0,117.0,0.134,2,0
161.0,-2.92,50.0,161.0,-3.0,0.0,-5.37,0.078,327.0,9.73,0.000486,99.8,0.025,12.5,99.8,0.0,0.0,0.597,0.0198,325.0,2.83,-1.41e-07,28.5,-0.025,-12.5,28.5,0.0,0.0,1280.0,53.1,-72.9,1280.0,53.3,0.0,30.8,1.07,323.0,120.0,0.202,2,0
161.0,-3.13,6.25,161.0,-3.0,0.0,-1.49,0.0609,327.0,10.3,0.000336,99.8,0.025,6.25,99.8,0.0,0.0,0.331,0.0243,325.0,0.884,0.0,28.5,-0.025,-12.5,28.5,0.0,0.0,1290.0,53.4,19.3,1290.0,53.3,0.0,18.7,0.955,323.0,116.0,0.184,2,0
160.0,-3.05,6.25,160.0,-3.0,0.0,-5.0,0.0747,327.0,8.38,0.000459,99.8,0.025,6.25,99.8,0.0,0.0,0.835,0.0159,326.0,2.1,-3.13e-07,28.5,0.0,-6.25,28.5,0.0,0.0,1290.0,53.3,-15.1,1290.0,53.3,9.54e-07,17.5,0.834,324.0,120.0,0.161,2,0
145.0,-3.15,-37.5,145.0,-3.0,0.0,-5.56,0.0942,326.0,10.0,0.000648,72.4,0.05,18.8,72.4,0.0,0.0,-1.94,0.0429,325.0,4.36,-6.31e-06,27.5,-0.025,-6.25,27.5,0.0,0.0,2020.0,53.3,-22.9,2020.0,53.3,-9.54e-07,20.7,0.983,322.0,117.0,0.191,2,0
145.0,-3.0,-31.3,145.0,-3.0,0.0,-4.28,0.101,326.0,13.0,0.000632,72.4,0.05,25.0,72.4,0.0,0.0,-1.63,0.0399,325.0,4.49,-1.14e-05,27.5,0.0,0.0,27.5,0.0,0.0,2020.0,53.5,62.6,2020.0,53.3,0.0,14.5,0.766,323.0,115.0,0.144,2,0
144.0,-2.85,25.0,144.0,-3.0,0.0,-6.78,0.116,327.0,10.8,0.000662,72.4,0.05,25.0,72.4,0.0,0.0,-0.112,0.0415,326.0,6.37,0.0,27.5,-0.025,-12.5,27.5,0.0,0.0,2030.0,53.2,-31.7,2030.0,53.3,0.0,25.9,1.05,322.0,119.0,0.202,2,0
144.0,-3.33,31.3,144.0,-3.0,0.12,-0.767,0.0435,326.0,10.1,0.000227,72.4,0.075,18.8,72.4,0.112,3.43,-0.236,0.0237,325.0,1.57,-5.52e-06,27.5,-0.025,-12.5,27.5,0.0,0.0,2030.0,53.3,-6.38,2030.0,53.3,0.0,21.7,0.942,322.0,118.0,0.182,2,0
144.0,-3.15,-12.5,144.0,-2.97,0.512,-7.53,0.0821,326.0,5.4,0.000505,72.4,0.475,25.0,72.4,0.454,3.4,2.88,0.0479,325.0,6.22,3.61e-05,27.5,-0.025,-6.25,27.5,0.0,0.0,2040.0,53.4,6.56,2040.0,53.3,9.54e-07,19.0,0.774,323.0,117.0,0.148,2,0
143.0,-2.97,-6.25,143.0,-2.89,0.897,-3.34,0.0783,327.0,10.6,0.000448,72.4,0.775,-12.5,72.5,0.79,3.32,4.69,0.0769,325.0,7.59,0.00011,27.5,0.0,0.0,27.5,0.0,0.0,2040.0,53.2,-73.8,2040.0,53.3,-9.54e-07,25.5,1.09,322.0,118.0,0.208,2,0
143.0,-2.67,6.25,143.0,-2.79,1.27,-5.35,0.0991,326.0,10.9,0.000523,72.5,1.02,0.0,72.6,1.12,3.19,2.31,0.0465,325.0,7.46,6.64e-05,27.5,-0.025,-6.25,27.5,0.0,0.0,2050.0,53.4,51.3,2050.0,53.3,0.0,16.3,0.851,322.0,119.0,0.16,2,0
143.0,-2.7,18.8,143.0,-2.64,1.63,-3.18,0.0706,326.0,10.1,0.000367,72.7,1.4,-18.8,72.7,1.43,3.03,7.64,0.14,325.0,10.5,0.000387,27.5,-0.025,-12.5,27.5,0.0,0.0,2050.0,53.3,0.0,2050.0,53.3,0.0,21.8,0.791,323.0,119.0,0.15,2,0
143.0,-2.42,-12.5,143.0,-2.46,1.96,-5.19,0.102,326.0,11.3,0.000514,72.8,1.7,-12.5,72.8,1.72,2.82,1.55,0.0465,325.0,7.81,0.00013,27.5,0.0,0.0,27.5,0.0,0.0,2060.0,53.3,-11.1,2060.0,53.3,0.0,23.3,1.04,322.0,118.0,0.198,2,0
142.0,-2.38,6.25,142.0,-2.25,2.27,-5.23,0.0869,326.0,8.29,0.000388,73.0,2.05,-12.5,73.0,1.99,2.58,5.51,0.0815,325.0,7.92,0.000363,27.5,-0.025,-6.25,27.5,0.0,0.0,2060.0,53.4,21.3,2060.0,53.3,9.54e-07,19.7,0.885,323.0,120.0,0.169,2,0
142.0,1.6,56.3,142.0,1.52,2.97,3.67,0.0822,327.0,8.06,0.00025,104.0,2.6,43.8,104.0,2.59,-1.74,7.42,0.129,325.0,9.28,0.000724,27.5,0.025,12.5,27.5,0.0,0.0,136.0,53.3,-9.75,137.0,53.3,0.0,20.8,0.867,323.0,119.0,0.167,2,0
142.0,1.9,68.7,142.0,1.81,2.75,2.8,0.0616,327.0,5.71,0.000235,104.0,2.47,-31.3,104.0,2.39,-2.06,3.56,0.0726,325.0,8.61,0.000348,27.5,0.075,31.3,27.5,0.0,0.0,142.0,53.3,14.6,142.0,53.3,9.54e-07,23.0,0.939,322.0,118.0,0.181,2,0
142.0,2.2,43.8,142.0,2.07,2.49,4.0,0.0727,327.0,5.12,0.000333,105.0,2.2,25.0,105.0,2.17,-2.36,6.5,0.112,325.0,9.57,0.000524,27.5,0.025,12.5,27.5,0.0,0.0,147.0,53.5,44.4,148.0,53.3,-9.54e-07,13.4,0.811,322.0,116.0,0.153,2,0
142.0,2.42,37.5,142.0,2.3,2.21,2.24,0.0478,327.0,5.58,0.000215,105.0,1.98,50.0,105.0,1.92,-2.63,2.66,0.0582,325.0,5.06,0.000238,27.5,0.025,12.5,27.5,0.0,0.0,152.0,53.3,13.2,153.0,53.3,0.0,26.9,0.836,323.0,119.0,0.158,2,0
143.0,2.47,50.0,143.0,2.51,1.89,4.98,0.0846,327.0,7.18,0.000428,105.0,1.75,-12.5,105.0,1.65,-2.87,3.37,0.0726,325.0,7.07,0.000233,27.5,0.025,12.5,27.5,0.0,0.0,158.0,53.3,11.2,158.0,53.3,0.0,23.5,1.05,322.0,116.0,0.203,2,0
143.0,2.72,-31.3,143.0,2.69,1.54,4.55,0.0795,327.0,9.63,0.000439,105.0,1.25,-43.8,105.0,1.34,-3.07,3.65,0.0561,326.0,7.41,0.000119,27.5,0.0,-6.25,27.5,0.0,0.0,163.0,53.2,-56.7,164.0,53.3,0.0,23.1,0.934,322.0,120.0,0.179,2,0
143.0,2.7,25.0,143.0,2.82,1.19,4.43,0.0857,327.0,10.3,0.000505,105.0,1.08,-6.25,105.0,1.03,-3.22,7.04,0.139,325.0,9.57,0.000332,27.5,0.025,12.5,27.5,0.0,0.0,168.0,53.2,-61.7,169.0,53.3,9.54e-07,24.2,0.915,322.0,120.0,0.174,2,0
143.0,3.03,12.5,143.0,2.92,0.814,3.83,0.0785,327.0,9.37,0.000494,105.0,0.725,12.5,105.0,0.704,-3.34,4.24,0.104,325.0,8.53,0.000134,27.5,0.025,12.5,27.5,0.0,0.0,174.0,53.4,24.7,174.0,53.3,-9.54e-07,18.5,0.921,322.0,117.0,0.176,2,0
144.0,3.1,25.0,144.0,2.98,0.427,1.49,0.0676,327.0,10.9,0.000398,105.0,0.475,43.8,105.0,0.366,-3.41,3.59,0.0673,326.0,3.82,8.34e-05,27.5,0.025,12.5,27.5,0.0,0.0,179.0,53.4,24.1,180.0,53.3,0.0,21.2,0.85,322.0,120.0,0.162,2,0
144.0,3.2,43.8,144.0,3.0,0.0346,5.36,0.0995,327.0,9.58,0.000631,105.0,0.075,6.25,105.0,0.0234,-3.44,2.49,0.0431,325.0,2.25,1.91e-05,27.5,0.025,12.5,27.5,0.0,0.0,184.0,53.2,-54.3,185.0,53.3,0.0,26.0,1.03,323.0,120.0,0.193,2,0
159.0,0.3,-100.0,159.0,0.482,-2.24,4.48,0.0706,327.0,8.16,4.39e-05,77.8,2.83,-6.25,77.8,2.96,0.367,7.73,0.118,325.0,10.2,0.000778,29.5,0.0,-6.25,29.5,0.0,0.0,746.0,53.4,28.8,746.0,53.3,9.54e-07,19.0,0.821,322.0,116.0,0.159,2,0
159.0,0.375,56.3,159.0,0.248,-2.26,5.17,0.0937,327.0,3.94,5.92e-05,78.1,2.97,37.5,78.1,2.99,0.191,5.67,0.0912,326.0,9.99,0.000616,29.5,0.0,0.0,29.5,0.0,0.0,752.0,53.4,51.1,752.0,53.3,9.54e-07,19.4,0.978,320.0,118.0,0.189,2,0
159.0,-0.075,-68.7,159.0,0.0302,-2.27,1.59,0.0666,327.0,10.4,-2.08e-05,78.4,2.85,-12.5,78.4,3.0,0.0263,8.6,0.0955,325.0,6.87,0.000535,29.5,-0.025,-12.5,29.5,0.0,0.0,757.0,53.4,15.4,757.0,53.3,0.0,20.9,0.991,321.0,115.0,0.191,2,0
159.0,-0.075,-43.8,159.0,0.0,0.0,2.57,0.0496,327.0,7.41,-7.23e-06,78.6,3.08,0.0,78.6,3.0,0.0,5.03,0.113,325.0,12.4,0.000703,29.5,0.0,0.0,29.5,0.0,0.0,762.0,53.4,21.2,762.0,53.3,0.0,19.1,0.783,322.0,118.0,0.15,2,0
159.0,-0.1,-56.3,159.0,0.0,0.0,2.6,0.0466,327.0,3.85,8.85e-06,78.9,3.08,12.5,79.0,3.0,0.0,7.92,0.143,326.0,11.3,0.000948,29.5,0.025,12.5,29.5,0.0,0.0,767.0,53.2,-53.4,768.0,53.3,0.0,24.3,0.89,323.0,120.0,0.17,2,0
